section|subsection|polity_name|polity_new_ID|polity_old_ID|variable_name|value_from|value_to|year_from|year_to|confidence|is_disputed|is_uncertain|expert_checked
General Variables|Language|Great Ming|cn_ming_dyn|CnMing*|language|Chinese||||Confident|False|False|True
General Variables|Language|Northern Song|cn_northern_song_dyn|CnNSong|language|Chinese||||Confident|False|False|True
General Variables|Language|Late Shang|cn_late_shang_dyn|CnShang|language|Chinese||||Confident|False|False|True
General Variables|Language|Sui Dynasty|cn_sui_dyn|CnSui**|language|Chinese||||Confident|False|False|True
General Variables|Language|Tang Dynasty II|cn_tang_dyn_2|CnTangL|language|Chinese||||Confident|False|False|True
General Variables|Language|Early Wei Dynasty|cn_wei_dyn_warring_states|CnWeiWS|language|Chinese||||Confident|False|False|True
General Variables|Language|Western Han Empire|cn_western_han_dyn|CnWHan*|language|Chinese||||Confident|False|False|True
General Variables|Language|Great Yuan|cn_yuan_dyn|CnYuan*|language|Mongolian language||||Confident|False|False|True
General Variables|Language|Great Yuan|cn_yuan_dyn|CnYuan*|language|Chinese||||Confident|False|False|True
General Variables|Language|Egypt - Inter-Occupation Period|eg_inter_occupation|EgIntOc|language|Demotic||||Confident|False|False|True
General Variables|Language|Egypt - Mamluk Sultanate I|eg_mamluk_sultanate_1|EgMamBh|language|Arabic||||Confident|False|False|True
General Variables|Language|Egypt - Mamluk Sultanate II|eg_mamluk_sultanate_2|EgMamCP|language|Arabic||||Confident|False|False|True
General Variables|Language|Egypt - Tulunid-Ikhshidid Period|eg_thulunid_ikhshidid|EgTulIk|language|Arabic||||Confident|False|False|True
General Variables|Language|Proto-Carolingian|fr_merovingian_emp_3|FrMervL|language|Latin||||Confident|False|False|True
General Variables|Language|Proto-Carolingian|fr_merovingian_emp_3|FrMervL|language|Germanic||||Confident|False|False|True
General Variables|Language|Middle Merovingian|fr_merovingian_emp_2|FrMervM|language|Latin||||Confident|False|False|True
General Variables|Language|Middle Merovingian|fr_merovingian_emp_2|FrMervM|language|Germanic||||Confident|False|False|True
General Variables|Language|Erligang|cn_erligang|CnErlig|language|archaic Chinese||||Confident|False|False|True
General Variables|Language|Egypt - Thebes-Libyan Period|eg_thebes_libyan|EgThebL|language|Ancient Egyptian||||Confident|False|False|True
General Variables|Language|Chuuk - Late Truk|fm_truk_2|FmTrukL|language|Chuukese||||Confident|False|False|True
General Variables|Language|La Tene A-B1|fr_la_tene_a_b1|FrTeneA|language|Gallic||||Confident|False|False|True
General Variables|Language|La Tene B2-C1|fr_la_tene_b2_c1|FrTeneB|language|Gallic||||Confident|False|False|True
General Variables|Language|La Tene C2-D|fr_la_tene_c2_d|FrTeneC|language|Gaulish||||Confident|False|False|True
General Variables|Language|Qatabanian Commonwealth|ye_qatabanian_commonwealth|YeQatab|language|Qatabanic||||Confident|False|False|True
General Variables|Language|Final Postpalatial Crete|gr_crete_post_palace_2|GrCrFPa|language|Minoan||||Confident|False|False|True
General Variables|Language|Final Postpalatial Crete|gr_crete_post_palace_2|GrCrFPa|language|Early Greek||||Confident|False|False|True
General Variables|Language|Hoysala Kingdom|in_hoysala_k|InHoysa|language|Kannada||||Confident|False|False|True
General Variables|Language|Hoysala Kingdom|in_hoysala_k|InHoysa|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Abbasid Caliphate II|iq_abbasid_cal_2|IqAbbs2|language|Arabic||||Confident|False|False|True
General Variables|Language|Bazi Dynasty|iq_bazi_dyn|IqBazi*|language|Akkadian||||Confident|False|False|True
General Variables|Language|Dynasty of E|iq_dynasty_e|IqDynE*|language|Mesopotamian Religions||||Confident|False|False|True
General Variables|Language|Egypt - Middle Kingdom|eg_middle_k|EgMidKg|language|Ancient Egyptian||||Confident|False|False|True
General Variables|Language|Egypt - Period of the Regions|eg_regions|EgRegns|language|Ancient Egyptian||||Confident|False|False|True
General Variables|Language|Egypt - Late Old Kingdom|eg_old_k_2|EgOldK2|language|Ancient Egyptian||||Confident|False|False|True
General Variables|Language|Archaic Crete|gr_crete_archaic|GrCrArc|language|Doric Greek||||Confident|False|False|True
General Variables|Language|Classical Crete|gr_crete_classical|GrCrCls|language|Doric Greek||||Confident|False|False|True
General Variables|Language|Geometric Crete|gr_crete_geometric|GrCrGeo|language|Doric Greek||||Confident|False|False|True
General Variables|Language|Geometric Crete|gr_crete_geometric|GrCrGeo|language|Eteocretan||||Confident|False|False|True
General Variables|Language|Hawaii II|us_hawaii_2|Hawaii2|language|Hawaiian||||Confident|False|False|True
General Variables|Language|Hawaii III|us_hawaii_3|Hawaii3|language|Hawaiian||||Confident|False|False|True
General Variables|Language|Mataram Sultanate|id_mataram_k|IdMatrm|language|Javanese||||Confident|False|False|True
General Variables|Language|Yisrael|il_yisrael|IlYisrl|language|Hebrew||||Confident|False|False|True
General Variables|Language|Gupta Empire|in_gupta_emp|InGupta|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Kadamba Empire|in_kadamba_emp|InKadam|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Rashtrakuta Empire|in_rashtrakuta_emp|InRasht|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Rashtrakuta Empire|in_rashtrakuta_emp|InRasht|language|Kannada||||Confident|False|False|True
General Variables|Language|Magadha - Sunga Empire|in_sunga_emp|InSunga|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Amorite Babylonia|iq_babylonia_1|IqBabAm|language|Amorite||||Confident|False|False|True
General Variables|Language|Amorite Babylonia|iq_babylonia_1|IqBabAm|language|Old Babylonian||||Confident|False|False|True
General Variables|Language|Early Dynastic|iq_early_dynastic|IqEDyn*|language|Sumerian||||Confident|False|False|True
General Variables|Language|Hallstatt A-B1|fr_hallstatt_a_b1|FrHallA|language|uncoded||||Undecided|False|False|True
General Variables|Language|Ak Koyunlu|ir_ak_koyunlu|IrAkKoy|language|Persian||||Confident|False|False|True
General Variables|Language|Ilkhanate|ir_il_khanate|IrIlkhn|language|Mongolian||||Confident|False|False|True
General Variables|Language|Elam III|ir_neo_elam_3|IrNElm3|language|Elamite||||Confident|False|False|True
General Variables|Language|Qajar Dynasty|ir_qajar_dyn|IrQajar|language|Persian||||Confident|False|False|True
General Variables|Language|Exarchate of Ravenna|it_ravenna_exarchate|ItRav**|language|Latin||||Confident|False|False|True
General Variables|Language|Exarchate of Ravenna|it_ravenna_exarchate|ItRav**|language|Greek||||Confident|False|False|True
General Variables|Language|Roman Kingdom|it_roman_k|ItRomRg|language|Latin||||Confident|False|False|True
General Variables|Language|Republic of St Peter I|it_st_peter_rep_1|ItStPet|language|Latin||||Confident|False|False|True
General Variables|Language|Republic of Venice III|it_venetian_rep_3|ItVenR3|language|Italian||||Confident|False|False|True
General Variables|Language|Republic of Venice IV|it_venetian_rep_4|ItVenR4|language|Italian||||Confident|False|False|True
General Variables|Language|Kansai - Kofun Period|jp_kofun|JpKofun|language|Japanese||||Confident|False|False|True
General Variables|Language|Susa II|ir_susa_2|IrSusa2|language|Sumerian||||Confident|False|False|True
General Variables|Language|Postpalatial Crete|gr_crete_post_palace_1|GrCrPPa|language|Minoan||||Confident|False|False|True
General Variables|Language|Postpalatial Crete|gr_crete_post_palace_1|GrCrPPa|language|Early Greek||||Confident|False|False|True
General Variables|Language|Prepalatial Crete|gr_crete_pre_palace|GrCrPre|language|unknown||||Suspected|False|False|True
General Variables|Language|Ubaid|iq_ubaid|IqUbaid|language|unknown||||Suspected|False|False|True
General Variables|Language|Papal States - Early Modern Period I|it_papal_state_3|ItPapM1|language|Latin||||Confident|False|False|True
General Variables|Language|Papal States - Early Modern Period II|it_papal_state_4|ItPapM2|language|Latin||||Confident|False|False|True
General Variables|Language|Phoenician Empire|lb_phoenician_emp|LbAcPho|language|Phoenician||||Confident|False|False|True
General Variables|Language|Susa III|ir_susa_3|IrSusa3|language|Sumerian||||Confident|False|False|True
General Variables|Language|Western Roman Empire - Late Antiquity|it_western_roman_emp|ItRomWe|language|Latin||||Confident|False|False|True
General Variables|Language|Ashikaga Shogunate|jp_ashikaga|JpAshik|language|Middle Japanese||||Confident|False|False|True
General Variables|Language|Kamakura Shogunate|jp_kamakura|JpKamak|language|Middle Japanese||||Confident|False|False|True
General Variables|Language|Warring States Japan|jp_sengoku_jidai|JpSengk|language|Middle Japanese||||Confident|False|False|True
General Variables|Language|Classical Angkor|kh_angkor_2|KhAngkC|language|Old Khmer||||Confident|False|False|True
General Variables|Language|Classical Angkor|kh_angkor_2|KhAngkC|language|Mon||||Confident|False|False|True
General Variables|Language|Classical Angkor|kh_angkor_2|KhAngkC|language|Tai||||Confident|False|False|True
General Variables|Language|Late Angkor|kh_angkor_3|KhAngkL|language|Khmer||||Confident|False|False|True
General Variables|Language|Khmer Kingdom|kh_khmer_k|KhCambd|language|Khmer||||Confident|False|False|True
General Variables|Language|Japan - Incipient Jomon|jp_jomon_1|JpJomo1|language|uncoded||||Undecided|False|False|True
General Variables|Language|Chenla|kh_chenla|KhChenl|language|Old Khmer||||Confident|False|False|True
General Variables|Language|Saadi Sultanate|ma_saadi_sultanate|MaSaadi|language|Arabic||||Confident|False|False|True
General Variables|Language|Saadi Sultanate|ma_saadi_sultanate|MaSaadi|language|Berber||||Confident|False|False|True
General Variables|Language|Mali Empire|ml_mali_emp|MlMali*|language|Mande||||Confident|False|False|True
General Variables|Language|Khitan I|mn_khitan_1|MnKhitn|language|Khitan||||Confident|False|False|True
General Variables|Language|Early Xiongnu|mn_hunnu_early|MnXngnE|language|Xiongnu||||Confident|False|False|True
General Variables|Language|Late Mongols|mn_mongol_late|MnMongL|language|Khalkha||||Confident|False|False|True
General Variables|Language|Zungharian Empire|mn_zungharian_emp|MnZungh|language|Oirat||||Confident|False|False|True
General Variables|Language|Later Wagadu Empire|mr_wagadu_3|MrWagdL|language|Mande||||Confident|False|False|True
General Variables|Language|Middle Wagadu Empire|mr_wagadu_2|MrWagdM|language|Mande||||Confident|False|False|True
General Variables|Language|Monte Alban III|mx_monte_alban_3_a|MxAlb3A|language|Zapotec||||Confident|False|False|True
General Variables|Language|Indo-Greek Kingdom|pk_indo_greek_k|PkIndGr|language|Greek||||Confident|False|False|True
General Variables|Language|Indo-Greek Kingdom|pk_indo_greek_k|PkIndGr|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Kachi Plain - Aceramic Neolithic|pk_kachi_enl|PkAcerN|language|unknown||||Confident|False|False|True
General Variables|Language|Kachi Plain - Ceramic Neolithic|pk_kachi_lnl|PkCeraN|language|unknown||||Confident|False|False|True
General Variables|Language|Kachi Plain - Chalcolithic|pk_kachi_ca|PkChalc|language|unknown||||Confident|False|False|True
General Variables|Language|Kachi Plain - Proto-Historic Period|pk_kachi_proto_historic|PkProto|language|unknown||||Confident|False|False|True
General Variables|Language|Late Cappadocia|tr_cappadocia_2|TrCappL|language|Greek||||Confident|False|False|True
General Variables|Language|Konya Plain - Late Chalcolithic|tr_konya_lca|TrClcLT|language|Indo-European language||||Confident|False|False|True
General Variables|Language|Chuuk - Early Truk|fm_truk_1|FmTrukE|language|Chuukese||||Confident|False|False|True
General Variables|Language|Oaxaca - Tierras Largas|mx_tierras_largas|MxTieLa|language|uncoded||||Undecided|False|False|True
General Variables|Language|Hatti - Old Kingdom|tr_hatti_old_k|TrHatOK|language|Nesite||||Confident|False|False|True
General Variables|Language|Lysimachus Kingdom|tr_lysimachus_k|TrLysim|language|Greek||||Confident|False|False|True
General Variables|Language|Phrygian Kingdom|tr_phrygian_k|TrPhryg|language|Phrygian||||Confident|False|False|True
General Variables|Language|Rum Sultanate|tr_rum_sultanate|TrRum**|language|Turkish||||Confident|False|False|True
General Variables|Language|Tabal Kingdoms|tr_tabal_k|TrTabal|language|Luwian||||Confident|False|False|True
General Variables|Language|Timurid Empire|uz_timurid_emp|UzTimur|language|Chagatai Turkish||||Confident|False|False|True
General Variables|Language|Chagatai Khanate|uz_chagatai_khanate|UzChagt|language|Middle Mongolian||||Confident|False|False|True
General Variables|Language|Khanate of Bukhara|uz_janid_dyn|UzJanid|language|Persian||||Confident|False|False|True
General Variables|Language|Koktepe II|uz_koktepe_2|UzKok02|language|Ancient Iranian||||Confident|False|False|True
General Variables|Language|Yemen - Tahirid Dynasty|ye_tahirid_dyn|YeTahir|language|Arabic||||Confident|False|False|True
General Variables|Language|Durrani Empire|af_durrani_emp|AfDurrn|language|Pashto||||Confident|False|False|True
General Variables|Language|Durrani Empire|af_durrani_emp|AfDurrn|language|Persian||||Confident|False|False|True
General Variables|Language|Ghur Principality|af_ghur_principality|AfGhurd|language|Persian||||Confident|False|False|True
General Variables|Language|Greco-Bactrian Kingdom|af_greco_bactrian_k|AfGrBct|language|Greek||||Confident|False|False|True
General Variables|Language|Late Formative Basin of Mexico|mx_basin_of_mexico_5|MxFormL|language|unknown||||Suspected|False|False|True
General Variables|Language|Terminal Formative Basin of Mexico|mx_basin_of_mexico_6|MxFormT|language|unknown||||Suspected|False|False|True
General Variables|Language|Kachi Plain - Urban Period I|pk_kachi_urban_1|PkUrbn1|language|uncoded||||Undecided|False|False|True
General Variables|Language|Kingdom of Hawaii - Kamehameha Period|us_kamehameha_k|USKameh|language|Hawaiian||||Confident|False|False|True
General Variables|Language|Hephthalite Empire|af_hephthalite_emp|AfHepht|language|Bactrian||||Confident|False|False|True
General Variables|Language|Tairona|co_tairona|CoTairo|language|Atanque||||Confident|False|False|True
General Variables|Language|Konya Plain - Late Neolithic|tr_konya_lnl|TrNeoLT|language|uncoded||||Undecided|False|False|True
General Variables|Language|Kidarite Kingdom|af_kidarite_k|AfKidar|language|Sogdian||||Confident|False|False|True
General Variables|Language|Proto-French Kingdom|fr_capetian_k_1|FrCaptE|language|Occitan||||Confident|False|False|True
General Variables|Language|Sind - Abbasid-Fatimid Period|pk_sind_abbasid_fatimid|PkSind1|language|Sindhi||||Confident|False|False|True
General Variables|Language|Kidarite Kingdom|af_kidarite_k|AfKidar|language|Bactrian||||Confident|False|False|True
General Variables|Language|Hmong - Early Chinese|cn_hmong_2|CnHChin|language|Xiangxi||||Confident|False|False|True
General Variables|Language|French Kingdom - Late Capetian|fr_capetian_k_2|FrCaptL|language|Langues dOil||||Confident|False|False|True
General Variables|Language|French Kingdom - Late Capetian|fr_capetian_k_2|FrCaptL|language|Occitan||||Confident|False|False|True
General Variables|Language|Hmong - Early Chinese|cn_hmong_2|CnHChin|language|Qiandong||||Confident|False|False|True
General Variables|Language|Hmong - Early Chinese|cn_hmong_2|CnHChin|language|Chuanqiandian||||Confident|False|False|True
General Variables|Language|Spanish Empire I|es_spanish_emp_1|EsHabsb|language|Castilian Spanish||||Confident|False|False|True
General Variables|Language|Mughal Empire|in_mughal_emp|InMugl*|language|Persian||||Confident|False|False|True
General Variables|Language|Satavahana Empire|in_satavahana_emp|InSataL|language|Prakrit||||Confident|False|False|True
General Variables|Language|Shuar - Colonial|ec_shuar_1|EcJivaE|language|Shuar||||Confident|False|False|True
General Variables|Language|French Kingdom - Early Valois|fr_valois_k_1|FrValoE|language|French||||Confident|False|False|True
General Variables|Language|French Kingdom - Late Valois|fr_valois_k_2|FrValoL|language|French||||Confident|False|False|True
General Variables|Language|Vakataka Kingdom|in_vakataka_k|InVakat|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Shuar - Ecuadorian|ec_shuar_2|EcJivaL|language|Shuar||||Confident|False|False|True
General Variables|Language|Spanish Empire I|es_spanish_emp_1|EsHabsb|language|Castilian Spanish||||Confident|False|False|True
General Variables|Language|French Kingdom - Late Bourbon|fr_bourbon_k_2|FrBurbL|language|French||||Confident|False|False|True
General Variables|Language|Proto-French Kingdom|fr_capetian_k_1|FrCaptE|language|French||||Confident|False|False|True
General Variables|Language|Proto-French Kingdom|fr_capetian_k_1|FrCaptE|language|Langues dOil||||Confident|False|False|True
General Variables|Language|Akan - Pre-Ashanti|gh_akan|GhAshnE|language|Akan||||Confident|False|False|True
General Variables|Language|Akan - Pre-Ashanti|gh_akan|GhAshnE|language|Twi||||Confident|False|False|True
General Variables|Language|Satavahana Empire|in_satavahana_emp|InSataL|language|Kannada||||Confident|False|False|True
General Variables|Language|Iban - Brooke Raj and Colonial|id_iban_2|IdBrokL|language|Iban||||Confident|False|False|True
General Variables|Language|Kalingga Kingdom|id_kalingga_k|IdKalin|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Kediri Kingdom|id_kediri_k|IdKedir|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Kediri Kingdom|id_kediri_k|IdKedir|language|Old Javanese||||Confident|False|False|True
General Variables|Language|Majapahit Kingdom|id_majapahit_k|IdMajap|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Medang Kingdom|id_medang_k|IdMedng|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Hawaii I|us_hawaii_1|Hawaii1|language|Old Hawaiian||||Confident|False|False|True
General Variables|Language|Medang Kingdom|id_medang_k|IdMedng|language|Old Javanese||||Confident|False|False|True
General Variables|Language|Isin-Larsa|iq_isin_larsa|IqIsinL|language|Akkadian||||Confident|False|False|True
General Variables|Language|Chalukyas of Kalyani|in_kalyani_chalukya_emp|InChaKl|language|Kannada||||Confident|False|False|True
General Variables|Language|Chalukyas of Kalyani|in_kalyani_chalukya_emp|InChaKl|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Vijayanagara Empire|in_vijayanagara_emp|InVijay|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Delhi Sultanate|in_delhi_sultanate|InDelh*|language|Persian||||Confident|False|False|True
General Variables|Language|Early A'chik|in_achik_1|InGaroE|language|A’chik||||Confident|False|False|True
General Variables|Language|Yehuda|il_judea|IlJudea|language|Aramaic||||Confident|False|False|True
General Variables|Language|Yehuda|il_judea|IlJudea|language|Hebrew||||Confident|False|False|True
General Variables|Language|Yehuda|il_judea|IlJudea|language|Greek||||Confident|False|False|True
General Variables|Language|Late A'chik|in_achik_2|InGaroL|language|A’chik||||Confident|False|False|True
General Variables|Language|Gupta Empire|in_gupta_emp|InGupta|language|Prakrit||||Confident|False|False|True
General Variables|Language|Kadamba Empire|in_kadamba_emp|InKadam|language|Prakrit||||Confident|False|False|True
General Variables|Language|Kadamba Empire|in_kadamba_emp|InKadam|language|Kannada||||Confident|False|False|True
General Variables|Language|Neo-Assyrian Empire|iq_neo_assyrian_emp|IqNAssr|language|Aramaic||||Confident|False|False|True
General Variables|Language|Ur - Dynasty III|iq_ur_dyn_3|IqUrIII|language|Sumerian||||Confident|False|False|True
General Variables|Language|Magadha - Maurya Empire|in_mauryan_emp|InMaury|language|Prakrit||||Confident|False|False|True
General Variables|Language|Magadha - Sunga Empire|in_sunga_emp|InSunga|language|Prakrit||||Confident|False|False|True
General Variables|Language|Abbasid Caliphate I|iq_abbasid_cal_1|IqAbbs1|language|Arabic||||Confident|False|False|True
General Variables|Language|Akkadian Empire|iq_akkad_emp|IqAkkad|language|Akkadian||||Confident|False|False|True
General Variables|Language|Akkadian Empire|iq_akkad_emp|IqAkkad|language|Sumerian||||Confident|False|False|True
General Variables|Language|Achaemenid Empire|ir_achaemenid_emp|IrAchae|language|Old Persian||||Confident|False|False|True
General Variables|Language|Buyid Confederation|ir_buyid_confederation|IrBuyid|language|Persian||||Confident|False|False|True
General Variables|Language|Buyid Confederation|ir_buyid_confederation|IrBuyid|language|Arabic||||Confident|False|False|True
General Variables|Language|Achaemenid Empire|ir_achaemenid_emp|IrAchae|language|Aramaic||||Confident|False|False|True
General Variables|Language|Achaemenid Empire|ir_achaemenid_emp|IrAchae|language|Elamite||||Confident|False|False|True
General Variables|Language|Achaemenid Empire|ir_achaemenid_emp|IrAchae|language|Greek||||Confident|False|False|True
General Variables|Language|Achaemenid Empire|ir_achaemenid_emp|IrAchae|language|Egyptian||||Confident|False|False|True
General Variables|Language|Elam - Igihalkid Period|ir_elam_6|IrMElm2|language|Akkadian||||Confident|False|False|True
General Variables|Language|Elam - Awan Dynasty I|ir_elam_1|IrAwanE|language|Old Elamite||||Confident|False|False|True
General Variables|Language|Elam - Awan Dynasty I|ir_elam_1|IrAwanE|language|Akkadian||||Confident|False|False|True
General Variables|Language|Elymais II|ir_elymais_2|IrElym2|language|Greek||||Confident|False|False|True
General Variables|Language|Ilkhanate|ir_il_khanate|IrIlkhn|language|Persian||||Confident|False|False|True
General Variables|Language|Ilkhanate|ir_il_khanate|IrIlkhn|language|Arabic||||Confident|False|False|True
General Variables|Language|Elam - Kidinuid Period|ir_elam_5|IrMElm1|language|Elamite||||Confident|False|False|True
General Variables|Language|Elam - Kidinuid Period|ir_elam_5|IrMElm1|language|Akkadian||||Confident|False|False|True
General Variables|Language|Elam - Igihalkid Period|ir_elam_6|IrMElm2|language|Elamite||||Confident|False|False|True
General Variables|Language|Mongol Empire|mn_mongol_emp|MnMngKh|language|Chinese||||Confident|False|False|True
General Variables|Language|Elam - Shutrukid Period|ir_elam_7|IrMElm3|language|Elamite||||Confident|False|False|True
General Variables|Language|Elam - Shutrukid Period|ir_elam_7|IrMElm3|language|Akkadian||||Confident|False|False|True
General Variables|Language|Elam II|ir_neo_elam_2|IrNElm2|language|Elamite||||Confident|False|False|True
General Variables|Language|Elam II|ir_neo_elam_2|IrNElm2|language|native Iranian languages||||Confident|False|False|True
General Variables|Language|Elam - Shimashki Period|ir_elam_2|IrShima|language|Elamite||||Confident|False|False|True
General Variables|Language|Parthian Empire I|ir_parthian_emp_1|IrPart1|language|Greek||||Confident|False|False|True
General Variables|Language|Parthian Empire I|ir_parthian_emp_1|IrPart1|language|Pahlavi||||Confident|False|False|True
General Variables|Language|Parthian Empire II|iq_parthian_emp_2|IrPart2|language|Greek||||Confident|False|False|True
General Variables|Language|Parthian Empire II|iq_parthian_emp_2|IrPart2|language|Pahlavi||||Confident|False|False|True
General Variables|Language|Safavid Empire|ir_safavid_emp|IrSafvd|language|Persian||||Confident|False|False|True
General Variables|Language|Safavid Empire|ir_safavid_emp|IrSafvd|language|Turkic||||Confident|False|False|True
General Variables|Language|Safavid Empire|ir_safavid_emp|IrSafvd|language|Arabic||||Confident|False|False|True
General Variables|Language|Sasanid Empire I|ir_sassanid_emp_1|IrSasn1|language|Pahlavi||||Confident|False|False|True
General Variables|Language|Sasanid Empire II|ir_sassanid_emp_2|IrSasn2|language|Pahlavi||||Confident|False|False|True
General Variables|Language|Seleucid Empire|ir_seleucid_emp|IrSeleu|language|Greek||||Confident|False|False|True
General Variables|Language|Seljuk Sultanate|ir_seljuk_sultanate|IrSeljq|language|Turkish||||Confident|False|False|True
General Variables|Language|Seljuk Sultanate|ir_seljuk_sultanate|IrSeljq|language|Arabic||||Confident|False|False|True
General Variables|Language|Seljuk Sultanate|ir_seljuk_sultanate|IrSeljq|language|Persian||||Confident|False|False|True
General Variables|Language|Mongol Empire|mn_mongol_emp|MnMngKh|language|Persian||||Confident|False|False|True
General Variables|Language|Japan - Early Jomon|jp_jomon_3|JpJomo3|language|uncoded||||Undecided|False|False|True
General Variables|Language|Elam - Shimashki Period|ir_elam_2|IrShima|language|Akkadian||||Confident|False|False|True
General Variables|Language|Elam - Shimashki Period|ir_elam_2|IrShima|language|Babylonian||||Confident|False|False|True
General Variables|Language|Middle Roman Republic|it_roman_rep_2|ItRomMR|language|Latin||||Confident|False|False|True
General Variables|Language|Elam - Early Sukkalmah|ir_elam_3|IrSukkE|language|Elamite||||Confident|False|False|True
General Variables|Language|Papal States - Renaissance Period|it_papal_state_2|ItPapRn|language|Latin||||Confident|False|False|True
General Variables|Language|Elam - Early Sukkalmah|ir_elam_3|IrSukkE|language|Akkadian||||Confident|False|False|True
General Variables|Language|Early Roman Republic|it_roman_rep_1|ItRomER|language|Latin||||Confident|False|False|True
General Variables|Language|Early Roman Republic|it_roman_rep_1|ItRomER|language|Greek||||Confident|False|False|True
General Variables|Language|Elam - Early Sukkalmah|ir_elam_3|IrSukkE|language|Babylonian||||Confident|False|False|True
General Variables|Language|Elam - Early Sukkalmah|ir_elam_3|IrSukkE|language|Hurrian||||Confident|False|False|True
General Variables|Language|Elam - Early Sukkalmah|ir_elam_3|IrSukkE|language|Amorite||||Confident|False|False|True
General Variables|Language|Susa III|ir_susa_3|IrSusa3|language|Proto-Elamite||||Confident|False|False|True
General Variables|Language|Ostrogothic Kingdom|it_ostrogoth_k|ItOstrg|language|Germanic||||Confident|False|False|True
General Variables|Language|Tokugawa Shogunate|jp_tokugawa_shogunate|JpTokgw|language|Early Modern Japanese||||Confident|False|False|True
General Variables|Language|Mongol Empire|mn_mongol_emp|MnMngKh|language|Mongolian||||Confident|False|False|True
General Variables|Language|Mongol Empire|mn_mongol_emp|MnMngKh|language|Latin||||Confident|False|False|True
General Variables|Language|Mongol Empire|mn_mongol_emp|MnMngKh|language|Russian||||Confident|False|False|True
General Variables|Language|Middle Roman Republic|it_roman_rep_2|ItRomMR|language|Greek||||Confident|False|False|True
General Variables|Language|Late Roman Republic|it_roman_rep_3|ItRomLR|language|Latin||||Confident|False|False|True
General Variables|Language|Late Roman Republic|it_roman_rep_3|ItRomLR|language|Greek||||Confident|False|False|True
General Variables|Language|Japan - Azuchi-Momoyama|jp_azuchi_momoyama|JpAzMom|language|Middle Japanese||||Confident|False|False|True
General Variables|Language|Heian|jp_heian|JpHeian|language|Late Old Japanese||||Confident|False|False|True
General Variables|Language|Heian|jp_heian|JpHeian|language|Middle Japanese||||Confident|False|False|True
General Variables|Language|Nara Kingdom|jp_nara|JpNara*|language|Old Japanese||||Confident|False|False|True
General Variables|Language|Kara-Khanids|kg_kara_khanid_dyn|KgKarKh|language|Arabic||||Confident|False|False|True
General Variables|Language|Kara-Khanids|kg_kara_khanid_dyn|KgKarKh|language|Turkic||||Confident|False|False|True
General Variables|Language|Western Turk Khaganate|kg_western_turk_khaganate|KgWTurk|language|Sogdian||||Confident|False|False|True
General Variables|Language|Western Turk Khaganate|kg_western_turk_khaganate|KgWTurk|language|Old Turkic||||Confident|False|False|True
General Variables|Language|Western Turk Khaganate|kg_western_turk_khaganate|KgWTurk|language|Iranian||||Confident|False|False|True
General Variables|Language|Early Angkor|kh_angkor_1|KhAngkE|language|Old Khmer||||Confident|False|False|True
General Variables|Language|Khmer Kingdom|kh_khmer_k|KhCambd|language|Tai||||Confident|False|False|True
General Variables|Language|Khmer Kingdom|kh_khmer_k|KhCambd|language|Pali||||Confident|False|False|True
General Variables|Language|Chenla|kh_chenla|KhChenl|language|Sanskrit||||Confident|False|False|True
General Variables|Language|Funan I|kh_funan_1|KhFunaE|language|Khmer||||Confident|False|False|True
General Variables|Language|Funan I|kh_funan_1|KhFunaE|language|Mon||||Confident|False|False|True
General Variables|Language|Funan II|kh_funan_2|KhFunaL|language|Khmer||||Confident|False|False|True
General Variables|Language|Funan II|kh_funan_2|KhFunaL|language|Mon||||Confident|False|False|True
General Variables|Language|Saadi Sultanate|ma_saadi_sultanate|MaSaadi|language|Portuguese||||Confident|False|False|True
General Variables|Language|Bamana kingdom|ml_bamana_k|MlBaman|language|Bambara||||Confident|False|False|True
General Variables|Language|Mali Empire|ml_mali_emp|MlMali*|language|Arabic||||Confident|False|False|True
General Variables|Language|Segou Kingdom|ml_segou_k|MlSegou|language|Bambara||||Confident|False|False|True
General Variables|Language|Songhai Empire - Askiya Dynasty|ml_songhai_2|MlSong2|language|Mande||||Confident|False|False|True
General Variables|Language|Songhai Empire - Askiya Dynasty|ml_songhai_2|MlSong2|language|Songhay||||Confident|False|False|True
General Variables|Language|Uigur Khaganate|mn_uygur_khaganate|MnUigur|language|Old Turkic||||Confident|False|False|True
General Variables|Language|Eastern Turk Khaganate|mn_turk_khaganate_1|MnETurk|language|Old Turkic||||Confident|False|False|True
General Variables|Language|Eastern Turk Khaganate|mn_turk_khaganate_1|MnETurk|language|Sogdian||||Confident|False|False|True
